sampleID,Run,Lib_plate,Lib_plate_pos,Lib_condition,qPCR_Ct,qPCR_Quantity,Type,DNA_Plate_No,Micronix,RackID,Index_plate,Lib_pool
MH-08-AC_HT28112012-4,NS2,MH-08-AC,D10,"1A5 & 2, 15 cycles",21.11847305,48135.26317,NA,P4,4064906236,STP_P4,Dual-024,Pool_06_AC
MH-05-AC_HT28112013-2,NS2,MH-05-AC,D02,"1A5 & 2, 20 cycles",33.49028015,22.38909675,NA,P6,4064905600,STP_P6,Dual-022,Pool_04_AC
MH-05-AC_HT28112013-4,NS2,MH-05-AC,G02,"1A5 & 2, 20 cycles",31.62901497,71.58816189,NA,P6,4064905523,STP_P6,Dual-022,Pool_04_AC
MH-13-AC_HT29042011-8,NS2,MH-13-AC,H03,"1A5 & 2, 20 cycles",30.86303711,149.1318223,NA,P2,4064905482,STP_P2,Dual-031,Pool_08_AC
MH-13-AC_HT29052011-3,NS2,MH-13-AC,H08,"1A5 & 2, 20 cycles",28.00485992,947.2493612,NA,P3,4064905597,STP_P3,Dual-031,Pool_08_AC
MH-09-AC_HT29052012-16,NS2,MH-09-AC,F09,"1A5 & 2, 15 cycles",22.20360756,40598.04866,NA,P3,4064905468,STP_P3,Dual-025,Pool_06_AC
MH-09-AC_HT29052012-6,NS2,MH-09-AC,G06,"1A5 & 2, 15 cycles",24.29928207,10445.71702,NA,P3,4064906268,STP_P3,Dual-025,Pool_06_AC
MH-06-AC_HT29052013-4,NS2,MH-06-AC,B07,"1A5 & 2, 15 cycles",25.46331787,3954.026134,NA,P5,4064905987,STP_P5,Dual-023,Pool_05_AC
MH-09-AC_HT29062011-4,NS2,MH-09-AC,A08,"1A5 & 2, 15 cycles",23.57829475,16663.66213,NA,P3,4064905956,STP_P3,Dual-025,Pool_06_AC
MH-11-AC_HT29072010-1,NS2,MH-11-AC,C01,"1A5 & 2, 20 cycles",40.78480911,0.272454634,NA,P1,4064905986,STP_P1,Dual-034,Pool_07_AC
MH-06-AC_HT29072013-1,NS2,MH-06-AC,F02,"1A5 & 2, 15 cycles",26.96800423,1346.476352,NA,P6,4064905948,STP_P6,Dual-023,Pool_05_AC
MH-08-AC_HT29082012-2,NS2,MH-08-AC,H07,"1A5 & 2, 15 cycles",22.64933395,17551.87126,NA,P4,4064906240,STP_P4,Dual-024,Pool_06_AC
MH-13-AC_HT29092010-2,NS2,MH-13-AC,G09,"1A5 & 2, 20 cycles",29.17199326,397.2207881,NA,P1,4064906049,STP_P1,Dual-031,Pool_08_AC
MH-06-AC_HT29092013-2,NS2,MH-06-AC,F03,"1A5 & 2, 15 cycles",26.52507782,1777.05132,NA,P6,4064906000,STP_P6,Dual-023,Pool_05_AC
MH-07-AC_HT29092013-3,NS2,MH-07-AC,F07,"1A5 & 2, 15 cycles",21.66119576,37407.03152,NA,P6,4064905565,STP_P6,Dual-027,Pool_05_AC
MH-12-AC_HT29102010-1,NS2,MH-12-AC,E03,"1A5 & 2, 15 cycles",24.53161812,5172.000175,NA,P1,4064905329,STP_P1,Dual-032,Pool_07_AC
MH-12-AC_HT29112010-2,NS2,MH-12-AC,C10,"1A5 & 2, 15 cycles",22.60183144,22639.24418,NA,P2,4064905651,STP_P2,Dual-032,Pool_07_AC
MH-12-AC_HT29122010-1,NS2,MH-12-AC,B08,"1A5 & 2, 15 cycles",23.53787231,12814.72725,NA,P2,4064905964,STP_P2,Dual-032,Pool_07_AC
NA,NA,NA,NA,NA,NA,NA,NA,P2,4064905825,STP_P2,NA,NA
MH-08-AC_HT29122012-4,NS2,MH-08-AC,F03,"1A5 & 2, 15 cycles",25.10196304,4988.641295,NA,P5,4064905490,STP_P5,Dual-024,Pool_06_AC
MH-06-AC_HT30032013-1,NS2,MH-06-AC,D06,"1A5 & 2, 15 cycles",25.58143616,3664.74497,NA,P5,4064905630,STP_P5,Dual-023,Pool_05_AC
MH-12-AC_HT30042010-8,NS2,MH-12-AC,C06,"1A5 & 2, 15 cycles",23.53371048,9667.71174,NA,P1,4064905871,STP_P1,Dual-032,Pool_07_AC
MH-05-AC_HT30042013-1,NS2,MH-05-AC,E04,"1A5 & 2, 20 cycles",29.50187492,294.3662044,NA,P5,4064905405,STP_P5,Dual-022,Pool_04_AC
MH-07-AC_HT30042013-10,NS2,MH-07-AC,D05,"1A5 & 2, 15 cycles",23.04414558,18742.33679,NA,P5,4064905579,STP_P5,Dual-027,Pool_05_AC
MH-09-AC_HT30052011-1,NS2,MH-09-AC,A02,"1A5 & 2, 15 cycles",27.20840073,1586.823735,NA,P3,4064905396,STP_P3,Dual-025,Pool_06_AC
MH-09-AC_HT30052011-6,NS2,MH-09-AC,D08,"1A5 & 2, 15 cycles",23.31921959,19708.5616,NA,P3,4064905714,STP_P3,Dual-025,Pool_06_AC
MH-05-AC_HT30072013-3,NS2,MH-05-AC,E07,"1A5 & 2, 20 cycles",28.19290352,625.1097537,NA,P6,4064905464,STP_P6,Dual-022,Pool_04_AC
MH-13-AC_HT30082010-2,NS2,MH-13-AC,H09,"1A5 & 2, 20 cycles",26.67263794,1905.214573,NA,P1,4064905563,STP_P1,Dual-031,Pool_08_AC
MH-07-AC_HT30092013-1,NS2,MH-07-AC,E06,"1A5 & 2, 15 cycles",22.00310326,29210.64467,NA,P6,4064906159,STP_P6,Dual-027,Pool_05_AC
MH-05-AC_HT30102013-1,NS2,MH-05-AC,H09,"1A5 & 2, 20 cycles",27.60848236,901.4718212,NA,P6,4064905874,STP_P6,Dual-022,Pool_04_AC
MH-05-AC_HT31032013-3,NS2,MH-05-AC,D04,"1A5 & 2, 20 cycles",29.59836769,276.6515802,NA,P5,4064905958,STP_P5,Dual-022,Pool_04_AC
MH-05-AC_HT31052013-6,NS2,MH-05-AC,D01,"1A5 & 2, 20 cycles",39.84775162,0.379155011,NA,P5,4064905555,STP_P5,Dual-022,Pool_04_AC
MH-07-AC_HT31082013-1,NS2,MH-07-AC,A08,"1A5 & 2, 15 cycles",21.2563591,46566.1144,NA,P6,4064905470,STP_P6,Dual-027,Pool_05_AC
MH-06-AC_HT31082013-2,NS2,MH-06-AC,G08,"1A5 & 2, 15 cycles",24.83256912,4990.512199,NA,P6,4064905896,STP_P6,Dual-023,Pool_05_AC
MH-02-AC_NC1,NS1,MH-02-AC,E03,"1A5 & 2, 15 cycles",NA,NA,NA,NA,NA,NA,Dual-084,Pool_01_AC
MH-02-AC_NC2,NS1,MH-02-AC,G05,"1A5 & 2, 15 cycles",NA,NA,NA,NA,NA,NA,Dual-084,Pool_01_AC
MH-02-AC_NC3,NS1,MH-02-AC,F06,"1A5 & 2, 15 cycles",NA,NA,NA,NA,NA,NA,Dual-084,Pool_01_AC
MH-02-AC_NC4,NS1,MH-02-AC,D07,"1A5 & 2, 15 cycles",NA,NA,NA,NA,NA,NA,Dual-084,Pool_01_AC
MH-02-AC_NC5,NS1,MH-02-AC,H08,"1A5 & 2, 15 cycles",NA,NA,NA,NA,NA,NA,Dual-084,Pool_01_AC
MH-02-AC_PC1K,NS1,MH-02-AC,G01,"1A5 & 2, 15 cycles",NA,NA,NA,NA,NA,NA,Dual-084,Pool_01_AC
MH-03-AC_NC1,NS1,MH-03-AC,B01,"1A5 & 2, 20 cycles",NA,NA,NA,NA,NA,NA,Dual-030,Pool_02_AC
MH-03-AC_NC2,NS1,MH-03-AC,D03,"1A5 & 2, 20 cycles",NA,NA,NA,NA,NA,NA,Dual-030,Pool_02_AC
MH-03-AC_NC3,NS1,MH-03-AC,A04,"1A5 & 2, 20 cycles",NA,NA,NA,NA,NA,NA,Dual-030,Pool_02_AC
MH-03-AC_NC4,NS1,MH-03-AC,G05,"1A5 & 2, 20 cycles",NA,NA,NA,NA,NA,NA,Dual-030,Pool_02_AC
MH-03-AC_NC5,NS1,MH-03-AC,E06,"1A5 & 2, 20 cycles",NA,NA,NA,NA,NA,NA,Dual-030,Pool_02_AC
MH-03-AC_PC1K,NS1,MH-03-AC,E08,"1A5 & 2, 20 cycles",NA,NA,NA,NA,NA,NA,Dual-030,Pool_02_AC
MH-04-AC_NC1,NS2,MH-04-AC,B01,"1A5 & 2, 15 cycles",NA,NA,NA,NA,NA,NA,Dual-041,Pool_03_AC
MH-04-AC_NC2,NS2,MH-04-AC,D03,"1A5 & 2, 15 cycles",NA,NA,NA,NA,NA,NA,Dual-041,Pool_03_AC
MH-04-AC_NC3,NS2,MH-04-AC,A06,"1A5 & 2, 15 cycles",NA,NA,NA,NA,NA,NA,Dual-041,Pool_03_AC
MH-04-AC_NC4,NS2,MH-04-AC,H09,"1A5 & 2, 15 cycles",NA,NA,NA,NA,NA,NA,Dual-041,Pool_03_AC
MH-04-AC_PC1K,NS2,MH-04-AC,E11,"1A5 & 2, 15 cycles",NA,NA,NA,NA,NA,NA,Dual-041,Pool_03_AC
MH-05-AC_NC1,NS2,MH-05-AC,E01,"1A5 & 2, 20 cycles",NA,NA,NA,NA,NA,NA,Dual-022,Pool_04_AC
MH-05-AC_NC2,NS2,MH-05-AC,A03,"1A5 & 2, 20 cycles",NA,NA,NA,NA,NA,NA,Dual-022,Pool_04_AC
MH-05-AC_NC3,NS2,MH-05-AC,C05,"1A5 & 2, 20 cycles",NA,NA,NA,NA,NA,NA,Dual-022,Pool_04_AC
MH-05-AC_NC4,NS2,MH-05-AC,H06,"1A5 & 2, 20 cycles",NA,NA,NA,NA,NA,NA,Dual-022,Pool_04_AC
MH-05-AC_NC5,NS2,MH-05-AC,F08,"1A5 & 2, 20 cycles",NA,NA,NA,NA,NA,NA,Dual-022,Pool_04_AC
MH-05-AC_PC1K,NS2,MH-05-AC,B10,"1A5 & 2, 20 cycles",NA,NA,NA,NA,NA,NA,Dual-022,Pool_04_AC
MH-06-AC_NC1,NS2,MH-06-AC,D04,"1A5 & 2, 15 cycles",NA,NA,NA,NA,NA,NA,Dual-023,Pool_05_AC
MH-06-AC_NC2,NS2,MH-06-AC,H07,"1A5 & 2, 15 cycles",NA,NA,NA,NA,NA,NA,Dual-023,Pool_05_AC
MH-06-AC_PC1K,NS2,MH-06-AC,F01,"1A5 & 2, 15 cycles",NA,NA,NA,NA,NA,NA,Dual-023,Pool_05_AC
MH-07-AC_NC1,NS2,MH-07-AC,D04,"1A5 & 2, 15 cycles",NA,NA,NA,NA,NA,NA,Dual-027,Pool_05_AC
MH-07-AC_NC2,NS2,MH-07-AC,A07,"1A5 & 2, 15 cycles",NA,NA,NA,NA,NA,NA,Dual-027,Pool_05_AC
MH-07-AC_NC3,NS2,MH-07-AC,H09,"1A5 & 2, 15 cycles",NA,NA,NA,NA,NA,NA,Dual-027,Pool_05_AC
MH-07-AC_PC1K,NS2,MH-07-AC,F01,"1A5 & 2, 15 cycles",NA,NA,NA,NA,NA,NA,Dual-027,Pool_05_AC
MH-08-AC_NC1,NS2,MH-08-AC,C03,"1A5 & 2, 15 cycles",NA,NA,NA,NA,NA,NA,Dual-024,Pool_06_AC
MH-08-AC_NC2,NS2,MH-08-AC,G05,"1A5 & 2, 15 cycles",NA,NA,NA,NA,NA,NA,Dual-024,Pool_06_AC
MH-08-AC_NC3,NS2,MH-08-AC,E09,"1A5 & 2, 15 cycles",NA,NA,NA,NA,NA,NA,Dual-024,Pool_06_AC
MH-08-AC_NC4,NS2,MH-08-AC,A12,"1A5 & 2, 15 cycles",NA,NA,NA,NA,NA,NA,Dual-024,Pool_06_AC
MH-08-AC_PC1K,NS2,MH-08-AC,H01,"1A5 & 2, 15 cycles",NA,NA,NA,NA,NA,NA,Dual-024,Pool_06_AC
MH-09-AC_NC1,NS2,MH-09-AC,B04,"1A5 & 2, 15 cycles",NA,NA,NA,NA,NA,NA,Dual-025,Pool_06_AC
MH-09-AC_NC2,NS2,MH-09-AC,D06,"1A5 & 2, 15 cycles",NA,NA,NA,NA,NA,NA,Dual-025,Pool_06_AC
MH-09-AC_NC3,NS2,MH-09-AC,H09,"1A5 & 2, 15 cycles",NA,NA,NA,NA,NA,NA,Dual-025,Pool_06_AC
MH-09-AC_PC1K,NS2,MH-09-AC,F02,"1A5 & 2, 15 cycles",NA,NA,NA,NA,NA,NA,Dual-025,Pool_06_AC
MH-11-AC_PC1K,NS2,MH-11-AC,A05,"1A5 & 2, 20 cycles",NA,NA,NA,NA,NA,NA,Dual-034,Pool_07_AC
MH-12-AC_NC1,NS2,MH-12-AC,G02,"1A5 & 2, 15 cycles",NA,NA,NA,NA,NA,NA,Dual-032,Pool_07_AC
MH-12-AC_NC2,NS2,MH-12-AC,B05,"1A5 & 2, 15 cycles",NA,NA,NA,NA,NA,NA,Dual-032,Pool_07_AC
MH-12-AC_NC3,NS2,MH-12-AC,F08,"1A5 & 2, 15 cycles",NA,NA,NA,NA,NA,NA,Dual-032,Pool_07_AC
MH-12-AC_PC1K,NS2,MH-12-AC,D11,"1A5 & 2, 15 cycles",NA,NA,NA,NA,NA,NA,Dual-032,Pool_07_AC
MH-13-AC_NC1,NS2,MH-13-AC,C03,"1A5 & 2, 20 cycles",NA,NA,NA,NA,NA,NA,Dual-031,Pool_08_AC
MH-13-AC_NC2,NS2,MH-13-AC,D05,"1A5 & 2, 20 cycles",NA,NA,NA,NA,NA,NA,Dual-031,Pool_08_AC
MH-13-AC_NC3,NS2,MH-13-AC,G07,"1A5 & 2, 20 cycles",NA,NA,NA,NA,NA,NA,Dual-031,Pool_08_AC
MH-13-AC_PC1K,NS2,MH-13-AC,C09,"1A5 & 2, 20 cycles",NA,NA,NA,NA,NA,NA,Dual-031,Pool_08_AC
